hour;home;h6;h3;h1
6859;0.599067599067599;0.730046948356808;0.765258215962441;0.822843822843823
6860;0.643356643356643;0.805164319248826;0.842723004694836;0.885780885780886
6861;0.668997668997669;0.875586854460094;0.903755868544601;0.916083916083916
6862;0.699300699300699;0.910798122065728;0.929577464788732;0.93006993006993
6863;0.717948717948718;0.955399061032864;0.962441314553991;0.96037296037296
6864;0.72027972027972;0.983568075117371;0.988262910798122;0.981351981351981
6865;0.724941724941725;0.992957746478873;0.992957746478873;0.988344988344988
6866;0.724941724941725;0.997652582159624;0.997652582159624;0.990675990675991
6867;0.724941724941725;0.995305164319249;0.997652582159624;0.990675990675991
6868;0.724941724941725;0.990610328638498;0.995305164319249;0.988344988344988
6869;0.724941724941725;0.992957746478873;0.997652582159624;0.990675990675991
6870;0.713286713286713;0.97887323943662;0.985915492957746;0.979020979020979
6871;0.675990675990676;0.92018779342723;0.929577464788732;0.923076923076923
6872;0.559440559440559;0.774647887323944;0.78169014084507;0.783216783216783
6873;0.473193473193473;0.807511737089202;0.84037558685446;0.855477855477855
6874;0.426573426573427;0.791079812206573;0.86150234741784;0.885780885780886
6875;0.384615384615385;0.762910798122066;0.852112676056338;0.881118881118881
6876;0.365967365967366;0.737089201877934;0.826291079812207;0.848484848484849
6877;0.393939393939394;0.727699530516432;0.823943661971831;0.848484848484849
6878;0.391608391608392;0.730046948356808;0.828638497652582;0.853146853146853
6879;0.398601398601399;0.720657276995305;0.814553990610329;0.848484848484849
6880;0.384615384615385;0.676056338028169;0.751173708920188;0.801864801864802
6881;0.428904428904429;0.622065727699531;0.683098591549296;0.715617715617716
6882;0.503496503496504;0.664319248826291;0.711267605633803;0.752913752913753
6883;0.566433566433566;0.71830985915493;0.765258215962441;0.815850815850816
6884;0.596736596736597;0.78169014084507;0.823943661971831;0.857808857808858
6885;0.645687645687646;0.854460093896714;0.884976525821596;0.888111888111888
6886;0.682983682983683;0.922535211267606;0.938967136150235;0.941724941724942
6887;0.710955710955711;0.967136150234742;0.974178403755869;0.96969696969697
6888;0.717948717948718;0.985915492957746;0.992957746478873;0.986013986013986
6889;0.736596736596737;0.992957746478873;0.995305164319249;0.988344988344988
6890;0.736596736596737;0.997652582159624;0.997652582159624;0.990675990675991
6891;0.736596736596737;1.0;1.0;0.993006993006993
6892;0.736596736596737;1.0;1.0;0.993006993006993
6893;0.731934731934732;0.995305164319249;0.995305164319249;0.988344988344988
6894;0.72027972027972;0.97887323943662;0.981220657276995;0.976689976689977
6895;0.682983682983683;0.922535211267606;0.931924882629108;0.925407925407925
6896;0.561771561771562;0.81924882629108;0.835680751173709;0.834498834498835
6897;0.473193473193473;0.779342723004695;0.816901408450704;0.827505827505827
6898;0.417249417249417;0.791079812206573;0.856807511737089;0.89044289044289
6899;0.370629370629371;0.744131455399061;0.81924882629108;0.853146853146853
6900;0.358974358974359;0.699530516431925;0.78169014084507;0.825174825174825
6901;0.372960372960373;0.678403755868545;0.746478873239437;0.801864801864802
6902;0.354312354312354;0.683098591549296;0.76056338028169;0.804195804195804
6903;0.368298368298368;0.673708920187793;0.767605633802817;0.801864801864802
6904;0.377622377622378;0.666666666666667;0.753521126760563;0.808857808857809
6905;0.421911421911422;0.645539906103286;0.727699530516432;0.75990675990676
6906;0.482517482517482;0.65962441314554;0.708920187793427;0.752913752913753
6907;0.55011655011655;0.727699530516432;0.765258215962441;0.808857808857809
6908;0.585081585081585;0.802816901408451;0.826291079812207;0.871794871794872
6909;0.62004662004662;0.845070422535211;0.866197183098592;0.897435897435897
6910;0.645687645687646;0.89906103286385;0.917840375586854;0.916083916083916
6911;0.675990675990676;0.964788732394366;0.97887323943662;0.976689976689977
6912;0.678321678321678;0.974178403755869;0.988262910798122;0.981351981351981
6913;0.694638694638695;0.985915492957746;0.990610328638498;0.983682983682984
6914;0.694638694638695;0.990610328638498;0.992957746478873;0.986013986013986
6915;0.694638694638695;0.995305164319249;0.997652582159624;0.990675990675991
6916;0.696969696969697;0.995305164319249;0.997652582159624;0.990675990675991
6917;0.694638694638695;0.992957746478873;0.995305164319249;0.988344988344988
6918;0.687645687645688;0.981220657276995;0.983568075117371;0.976689976689977
6919;0.664335664335664;0.950704225352113;0.953051643192488;0.946386946386946
6920;0.592074592074592;0.86150234741784;0.875586854460094;0.871794871794872
6921;0.517482517482518;0.854460093896714;0.887323943661972;0.892773892773893
6922;0.491841491841492;0.805164319248826;0.854460093896714;0.881118881118881
6923;0.426573426573427;0.71830985915493;0.779342723004695;0.815850815850816
6924;0.393939393939394;0.68075117370892;0.737089201877934;0.7995337995338
6925;0.407925407925408;0.657276995305164;0.715962441314554;0.773892773892774
6926;0.382284382284382;0.643192488262911;0.711267605633803;0.773892773892774
6927;0.400932400932401;0.650234741784038;0.71830985915493;0.780885780885781
6928;0.417249417249417;0.626760563380282;0.687793427230047;0.766899766899767
6929;0.470862470862471;0.643192488262911;0.7018779342723;0.752913752913753
6930;0.526806526806527;0.694835680751174;0.746478873239437;0.792540792540793
6931;0.568764568764569;0.776995305164319;0.807511737089202;0.843822843822844
6932;0.587412587412587;0.842723004694836;0.880281690140845;0.897435897435897
6933;0.615384615384615;0.889671361502347;0.917840375586854;0.918414918414918
6934;0.645687645687646;0.931924882629108;0.955399061032864;0.948717948717949
6935;0.65034965034965;0.967136150234742;0.985915492957746;0.979020979020979
6936;0.657342657342657;0.976525821596244;0.983568075117371;0.976689976689977
6937;0.680652680652681;0.988262910798122;0.990610328638498;0.983682983682984
6938;0.687645687645688;0.992957746478873;0.995305164319249;0.988344988344988
6939;0.687645687645688;0.997652582159624;0.997652582159624;0.990675990675991
6940;0.68997668997669;0.997652582159624;0.997652582159624;0.990675990675991
6941;0.68997668997669;0.995305164319249;0.997652582159624;0.990675990675991
6942;0.680652680652681;0.988262910798122;0.992957746478873;0.986013986013986
6943;0.662004662004662;0.962441314553991;0.967136150234742;0.96037296037296
6944;0.627039627039627;0.922535211267606;0.936619718309859;0.93006993006993
6945;0.601398601398601;0.880281690140845;0.903755868544601;0.904428904428904
6946;0.571095571095571;0.852112676056338;0.880281690140845;0.883449883449883
6947;0.540792540792541;0.776995305164319;0.814553990610329;0.846153846153846
6948;0.477855477855478;0.737089201877934;0.786384976525822;0.815850815850816
6949;0.466200466200466;0.697183098591549;0.755868544600939;0.797202797202797
6950;0.461538461538462;0.687793427230047;0.758215962441315;0.797202797202797
6951;0.494172494172494;0.699530516431925;0.765258215962441;0.794871794871795
6952;0.48951048951049;0.727699530516432;0.784037558685446;0.832167832167832
6953;0.552447552447552;0.727699530516432;0.779342723004695;0.822843822843823
6954;0.564102564102564;0.755868544600939;0.802816901408451;0.832167832167832
6955;0.594405594405594;0.812206572769953;0.86150234741784;0.876456876456876
6956;0.631701631701632;0.868544600938967;0.901408450704225;0.911421911421911
6957;0.655011655011655;0.908450704225352;0.946009389671362;0.958041958041958
6958;0.664335664335664;0.929577464788732;0.950704225352113;0.951048951048951
6959;0.675990675990676;0.950704225352113;0.964788732394366;0.96037296037296
6960;0.675990675990676;0.971830985915493;0.981220657276995;0.974358974358974
6961;0.696969696969697;0.981220657276995;0.985915492957746;0.979020979020979
6962;0.706293706293706;0.983568075117371;0.985915492957746;0.979020979020979
6963;0.710955710955711;0.995305164319249;1.0;0.993006993006993
6964;0.710955710955711;0.995305164319249;1.0;0.993006993006993
6965;0.710955710955711;0.995305164319249;0.997652582159624;0.990675990675991
6966;0.706293706293706;0.983568075117371;0.988262910798122;0.981351981351981
6967;0.68997668997669;0.967136150234742;0.971830985915493;0.967365967365967
6968;0.648018648018648;0.908450704225352;0.910798122065728;0.911421911421911
6969;0.601398601398601;0.89906103286385;0.922535211267606;0.927738927738928
6970;0.568764568764569;0.86150234741784;0.894366197183099;0.904428904428904
6971;0.533799533799534;0.816901408450704;0.856807511737089;0.883449883449883
6972;0.494172494172494;0.76056338028169;0.793427230046948;0.818181818181818
6973;0.526806526806527;0.758215962441315;0.793427230046948;0.82983682983683
6974;0.522144522144522;0.730046948356808;0.779342723004695;0.827505827505827
6975;0.496503496503497;0.725352112676056;0.774647887323944;0.822843822843823
6976;0.522144522144522;0.725352112676056;0.776995305164319;0.827505827505827
6977;0.554778554778555;0.713615023474178;0.746478873239437;0.794871794871795
6978;0.587412587412587;0.73943661971831;0.769953051643192;0.794871794871795
6979;0.615384615384615;0.784037558685446;0.823943661971831;0.86013986013986
6980;0.645687645687646;0.863849765258216;0.89906103286385;0.916083916083916
6981;0.673659673659674;0.892018779342723;0.917840375586854;0.932400932400932
6982;0.701631701631702;0.931924882629108;0.946009389671362;0.944055944055944
6983;0.722610722610723;0.962441314553991;0.967136150234742;0.96037296037296
6984;0.72960372960373;0.988262910798122;0.990610328638498;0.983682983682984
6985;0.731934731934732;0.992957746478873;0.992957746478873;0.986013986013986
6986;0.741258741258741;0.992957746478873;0.992957746478873;0.986013986013986
6987;0.745920745920746;0.992957746478873;0.992957746478873;0.986013986013986
6988;0.743589743589744;0.997652582159624;0.997652582159624;0.990675990675991
6989;0.743589743589744;0.997652582159624;0.997652582159624;0.990675990675991
6990;0.738927738927739;0.985915492957746;0.988262910798122;0.981351981351981
6991;0.701631701631702;0.924882629107981;0.927230046948357;0.920745920745921
6992;0.58974358974359;0.826291079812207;0.835680751173709;0.82983682983683
6993;0.515151515151515;0.821596244131455;0.849765258215962;0.857808857808858
6994;0.473193473193473;0.81924882629108;0.873239436619718;0.89044289044289
6995;0.442890442890443;0.78169014084507;0.847417840375587;0.878787878787879
6996;0.431235431235431;0.737089201877934;0.809859154929577;0.841491841491842
6997;0.412587412587413;0.706572769953052;0.776995305164319;0.806526806526807
6998;0.41958041958042;0.715962441314554;0.791079812206573;0.834498834498835
6999;0.428904428904429;0.71830985915493;0.788732394366197;0.836829836829837
7000;0.435897435897436;0.683098591549296;0.748826291079812;0.808857808857809
7001;0.496503496503497;0.631455399061033;0.68075117370892;0.727272727272727
7002;0.557109557109557;0.671361502347418;0.71830985915493;0.748251748251748
7003;0.617715617715618;0.737089201877934;0.772300469483568;0.818181818181818
7004;0.65967365967366;0.816901408450704;0.852112676056338;0.876456876456876
7005;0.694638694638695;0.884976525821596;0.903755868544601;0.913752913752914
7006;0.741258741258741;0.946009389671362;0.950704225352113;0.948717948717949
7007;0.752913752913753;0.990610328638498;0.990610328638498;0.986013986013986
7008;0.752913752913753;0.995305164319249;0.995305164319249;0.988344988344988
7009;0.764568764568765;1.0;1.0;0.993006993006993
7010;0.766899766899767;0.997652582159624;0.997652582159624;0.990675990675991
7011;0.766899766899767;1.0;1.0;0.993006993006993
7012;0.766899766899767;1.0;1.0;0.993006993006993
7013;0.764568764568765;0.995305164319249;0.995305164319249;0.988344988344988
7014;0.755244755244755;0.985915492957746;0.988262910798122;0.981351981351981
7015;0.713286713286713;0.913145539906103;0.917840375586854;0.911421911421911
7016;0.585081585081585;0.786384976525822;0.795774647887324;0.797202797202797
7017;0.48018648018648;0.774647887323944;0.807511737089202;0.822843822843823
7018;0.447552447552448;0.793427230046948;0.856807511737089;0.885780885780886
7019;0.400932400932401;0.746478873239437;0.821596244131455;0.867132867132867
7020;0.382284382284382;0.727699530516432;0.812206572769953;0.848484848484849
7021;0.386946386946387;0.713615023474178;0.784037558685446;0.822843822843823
7022;0.391608391608392;0.685446009389671;0.772300469483568;0.804195804195804
7023;0.396270396270396;0.690140845070423;0.776995305164319;0.822843822843823
7024;0.403263403263403;0.678403755868545;0.76056338028169;0.813519813519814
7025;0.487179487179487;0.596244131455399;0.654929577464789;0.703962703962704
7026;0.559440559440559;0.624413145539906;0.664319248826291;0.708624708624709
7027;0.631701631701632;0.715962441314554;0.744131455399061;0.804195804195804
7028;0.668997668997669;0.800469483568075;0.823943661971831;0.874125874125874
7029;0.715617715617716;0.868544600938967;0.880281690140845;0.906759906759907
7030;0.755244755244755;0.927230046948357;0.931924882629108;0.937062937062937
7031;0.773892773892774;0.969483568075117;0.969483568075117;0.965034965034965
7032;0.787878787878788;0.988262910798122;0.988262910798122;0.983682983682984
7033;0.792540792540793;0.992957746478873;0.992957746478873;0.986013986013986
7034;0.792540792540793;0.988262910798122;0.990610328638498;0.983682983682984
7035;0.792540792540793;0.995305164319249;1.0;0.993006993006993
7036;0.792540792540793;0.995305164319249;1.0;0.993006993006993
7037;0.79020979020979;0.990610328638498;0.995305164319249;0.988344988344988
7038;0.785547785547786;0.981220657276995;0.988262910798122;0.981351981351981
7039;0.738927738927739;0.901408450704225;0.908450704225352;0.902097902097902
7040;0.592074592074592;0.776995305164319;0.786384976525822;0.79020979020979
7041;0.484848484848485;0.767605633802817;0.800469483568075;0.82983682983683
7042;0.421911421911422;0.741784037558685;0.7981220657277;0.839160839160839
7043;0.384615384615385;0.720657276995305;0.7981220657277;0.848484848484849
7044;0.37995337995338;0.690140845070423;0.784037558685446;0.818181818181818
7045;0.393939393939394;0.678403755868545;0.769953051643192;0.811188811188811
7046;0.403263403263403;0.683098591549296;0.788732394366197;0.843822843822844
7047;0.400932400932401;0.671361502347418;0.779342723004695;0.834498834498835
7048;0.414918414918415;0.629107981220657;0.720657276995305;0.801864801864802
7049;0.475524475524476;0.572769953051643;0.652582159624413;0.701631701631702
