hour;SE3;NO1;DK1
1313;17.70971051;17.69200705;15.78678598
1314;17.70971947;17.69200706;17.86892723
1315;17.7167975;17.69200705;17.8689269
1316;17.71679763;17.69200705;17.86892646
1317;17.71679572;17.69200705;17.71679546
1318;17.69200923;17.69200705;17.69200873
1319;17.34340767;17.69200704;17.51683945
1320;17.34340745;17.69200704;17.51683972
1321;17.69200629;17.69200704;17.86892493
1322;17.69201028;17.69200705;17.86892649
1323;17.69200842;17.69200705;17.86892638
1324;17.69200893;17.69200705;17.86892683
1325;17.69201076;17.69200705;17.86892764
1326;19.04004408;17.69200705;19.04004221
1327;19.61697297;17.69200705;19.42274474
1328;19.6169755;17.69200705;19.42274595
1329;30.72154102;17.69200706;19.42274656
1330;30.73690497;17.69200706;19.42274666
1331;30.74305672;17.69200706;19.42274615
1332;30.73998149;17.69200705;18.04761498
1333;30.73996385;17.69200705;17.86892712
1334;30.73996373;17.69200705;17.86892685
1335;30.739965;17.69200706;18.22808952
1336;30.73996475;17.69200706;18.22809669
1337;30.7399597;17.69200706;19.42274526
1338;30.73996116;17.69200706;19.4227459
1339;19.61697374;17.69200706;19.42274528
1340;19.04004147;17.69200705;19.04004184
1341;17.69200603;17.69200705;17.86892587
1342;17.3434053;17.69200703;17.51683844
1343;17.34340573;17.69200703;17.51683921
1344;17.34340517;17.69200702;17.51683895
1345;17.34340541;17.69200703;17.51683946
1346;17.3434057;17.69200703;17.5168402
1347;17.69200051;17.69200704;17.8689224
1348;17.69199974;17.69200704;17.86892369
1349;17.69200464;17.69200704;17.86892655
1350;17.69200705;17.69200705;17.86893967
1351;30.22119399;17.69200705;30.82863866
1352;30.58452122;17.69200705;30.89036838
1353;30.58452356;17.69200705;30.8903698
1354;30.58452463;17.69200705;30.89038474
1355;30.58452554;17.69200705;30.89038572
1356;30.58452502;17.69200705;30.89038546
1357;30.58454369;17.69200705;30.89038889
1358;17.86892657;17.69200705;17.8689264
1359;30.58454283;17.69200705;30.89038757
1360;30.58454414;17.69200705;30.89038946
1361;30.58454312;17.69200705;30.89038701
1362;31.17032827;17.69200706;31.79685174
1363;30.73997227;17.69200706;30.94604476
1364;30.73997155;17.69200705;30.95223044
1365;17.69201548;17.69200705;17.86894073
1366;17.69200688;17.69200705;17.86893305
1367;17.692005;17.69200705;17.86892716
1368;17.69200445;17.69200705;17.86892701
1369;17.69200431;17.69200705;17.86892723
1370;17.69200523;17.69200705;17.86892734
1371;17.69200576;17.69200705;17.86892772
1372;17.69200641;17.69200705;17.86893183
1373;17.6920069;17.69200705;17.86893359
1374;28.44485662;17.69200705;29.01659513
1375;31.50498714;17.69200706;31.8200337
1376;31.50506937;17.69200706;31.82011928
1377;31.50502773;17.69200706;31.82007769
1378;31.07008843;17.69200706;30.76246432
1379;29.78790497;17.69200706;29.4929755
1380;31.36196129;17.69200706;31.05144953
1381;31.50506984;17.69200706;31.50506688
1382;31.07008843;17.69200706;31.06387482
1383;31.07008683;17.69200706;31.07008696
1384;30.73997384;17.69200706;30.73997386
1385;32.27007484;17.69200706;32.91870398
1386;31.50507206;17.69200706;32.13832402
1387;31.19305575;17.69200706;31.82003521
1388;31.1930586;17.69200706;31.82003503
1389;30.07328768;17.69200706;30.67776048
1390;30.5005568;17.69200705;31.11361756
1391;28.69761076;17.69200705;29.27443255
1392;28.69760892;17.69200705;29.27443077
1393;28.69761069;17.69200705;29.27443208
1394;28.69761049;17.69200705;29.27443168
1395;27.42487953;17.69200705;27.97611891
1396;27.15334298;17.69200705;27.69912563
1397;27.20770285;17.69200705;27.75458103
1398;30.85490249;17.69200705;31.16345188
1399;56.32475057;17.69200706;56.88829557
1400;56.32503659;17.69200706;56.88829897
1401;57.45715686;17.69200706;58.03173571
1402;56.32503606;17.69200706;56.88829407
1403;56.3250366;17.69200706;56.88828972
1404;56.33630181;17.69200706;56.89966512
1405;56.3250457;17.69200706;56.88829731
1406;56.35884461;17.69200706;56.92243316
1407;56.3250417;17.69200706;56.88829453
1408;56.3250474;17.69200706;56.88829814
1409;56.39267618;17.69200706;56.95660329
1410;56.32504011;17.69200706;56.88829496
1411;56.32503466;17.69200706;56.88828532
1412;55.547372;17.69200706;56.10284244
1413;30.96619079;17.69200706;31.27585167
1414;30.96618706;17.69200706;31.27584937
1415;30.6534598;17.69200705;31.26959381
1416;30.73998163;17.69200705;31.27584902
1417;30.73998486;17.69200705;31.27585052
1418;30.73998494;17.69200705;31.2758505
1419;30.73998505;17.69200705;31.27585045
1420;30.7399832;17.69200705;31.27585028
1421;30.65959271;17.69200705;31.2758493
1422;30.82037851;17.69200705;31.27585154
1423;53.45267636;17.69200706;53.4527014
1424;56.27723837;17.69200706;56.27723944
1425;56.32503398;17.69200706;56.32503515
1426;56.32501886;17.69200706;56.3250186
1427;56.32503001;17.69200706;56.32502999
1428;56.31948674;17.69200706;17.86892791
1429;56.32502343;17.69200706;17.86892709
1430;56.3250285;17.69200706;31.36355148
1431;56.32503631;17.69200706;56.32503729
1432;56.32503626;17.69200706;56.32503918
1433;56.32503677;17.69200706;56.88828324
1434;56.32504374;17.69200706;56.88828908
1435;55.75073124;17.69200706;55.75073147
1436;26.48143244;17.69200705;26.48143335
1437;25.20544614;17.69200705;25.20544661
1438;26.53735339;17.69200705;26.53735362
1439;24.67654765;17.69200705;24.6765484
1440;17.69200875;17.69200705;17.86892656
1441;17.69200714;17.69200705;17.86892445
1442;17.6920074;17.69200705;17.86892227
1443;17.69200716;17.69200705;17.86892142
1444;17.69200718;17.69200705;17.86892087
1445;17.69200729;17.69200705;17.86892061
1446;17.6920072;17.69200705;17.86892109
1447;18.12959507;17.69200705;18.12959423
1448;33.40959479;17.69200705;26.59048945
1449;53.72874332;17.69200706;53.19675551
1450;53.73946757;17.69200706;26.60112633
1451;30.73998559;17.69200705;17.8689257
1452;30.73998943;17.69200705;17.86892671
1453;30.73998876;17.69200704;5.058574999
1454;30.73998614;17.69200704;17.34340729
1455;30.73998592;17.69200705;17.86892661
1456;43.85941214;17.69200705;17.86892672
1457;53.73411115;17.69200705;18.85140102
1458;18.04761707;17.69200705;17.86892665
1459;20.01126549;17.69200705;17.86892697
1460;18.0476151;17.69200705;17.8689243
1461;17.69200708;17.69200704;17.51683909
1462;17.34340646;17.69200702;17.34340617
1463;17.34340662;17.69200702;17.34340651
1464;17.34340502;17.69200701;17.34340493
1465;17.34340411;17.692007;17.34340407
1466;17.34340513;17.692007;17.34340521
1467;17.34340537;17.69200701;17.34340567
1468;17.34340722;17.69200702;17.34340724
1469;17.34340631;17.69200701;17.34340717
1470;17.34340744;17.69200702;17.34340993
1471;17.69200673;17.69200704;17.69200664
1472;19.61697692;17.69200705;19.42274747
1473;41.86297644;17.69200705;25.38758032
1474;30.74000007;17.69200705;18.30240491
1475;30.73998499;17.69200705;18.30240449
1476;30.73998456;17.69200705;17.86892563
1477;30.73998606;17.69200705;17.868926
1478;30.73998731;17.69200705;17.86892592
1479;30.74000162;17.69200705;18.30240357
1480;30.73999679;17.69200705;17.9417773
1481;30.73999877;17.69200705;19.50193048
1482;25.64145721;17.69200705;19.50193052
1483;25.64145438;17.69200705;19.50193053
1484;25.02191062;17.69200705;19.50192959
1485;23.12531878;17.69200705;19.42274639
1486;23.12532048;17.69200705;17.86892804
1487;18.04761197;17.69200704;17.86892443
1488;18.04761788;17.69200704;17.868927
1489;23.02025873;17.69200704;17.86892717
1490;18.04764322;17.69200704;17.86892712
1491;23.59013634;17.69200704;17.86892712
1492;23.59013594;17.69200704;17.86892719
1493;23.59013704;17.69200704;17.86892749
1494;25.52495515;17.69200705;19.42274497
1495;50.25471173;17.69200705;19.42274754
1496;55.53648399;17.69200705;19.50193001
1497;57.11357959;17.69200704;17.51684037
1498;57.11358071;17.69200705;17.86892584
1499;57.11358105;17.69200705;17.86892713
1500;57.11358142;17.69200705;17.86892788
1501;57.14784943;17.69200705;20.17241666
1502;57.11358157;17.69200705;20.17243883
1503;57.11358164;17.69200705;20.17244019
1504;57.11358227;17.69200705;25.54549842
1505;57.19360496;17.69200705;26.89539551
1506;57.20504394;17.69200705;26.90076878
1507;57.21648613;17.69200705;26.9061411
1508;57.11358133;17.69200705;26.91152089
1509;56.3250333;17.69200705;20.17243914
1510;56.32503262;17.69200705;20.17243616
1511;54.39917141;17.69200705;20.17243492
1512;56.32503103;17.69200704;19.77496007
1513;56.32503286;17.69200704;19.77495976
1514;56.32503323;17.69200704;19.77495929
1515;56.32504655;17.69200704;17.86892743
1516;57.11358062;17.69200704;17.86892642
1517;57.1135814;17.69200704;17.86892392
1518;57.34251391;17.69200704;17.86892582
1519;74.98999069;17.69200704;17.86892608
1520;78.14345162;17.69200705;17.86892671
1521;78.14345198;17.69200704;17.86892648
1522;78.14345146;17.69200704;17.86892569
1523;78.14345151;17.69200704;17.86892601
1524;78.14345188;17.69200705;17.86892671
1525;78.14345177;17.69200705;17.86892678
1526;78.14345198;17.69200705;17.86892697
1527;78.14345134;17.69200705;17.86892669
1528;78.14344999;17.69200705;17.86892675
1529;78.14345084;17.69200705;17.86893144
1530;57.11357998;17.69200705;17.86892701
1531;56.32502954;17.69200705;17.86892684
1532;37.38882666;17.69200705;17.86892664
1533;35.52647549;17.69200704;17.86892593
1534;25.95350093;17.69200704;17.51684264
1535;30.73998061;17.69200704;17.51689319
1536;30.73998538;17.69200704;17.51684375
1537;30.7399848;17.69200704;17.51684158
1538;30.73998418;17.69200703;17.51683959
1539;30.73998439;17.69200703;17.51683952
1540;30.73998387;17.69200704;17.5168401
1541;25.02231655;17.69200704;17.51684115
1542;27.88114509;17.69200704;17.86892613
1543;37.43595869;17.69200705;17.86892717
1544;37.43596151;17.69200705;19.04001634
1545;37.4359615;17.69200705;19.0400138
1546;37.43596089;17.69200705;17.51684007
1547;35.62610818;17.69200704;16.43941285
1548;35.58388812;17.69200704;16.43941276
1549;30.73998359;17.69200704;16.43941265
1550;30.73999548;17.69200704;16.43941288
1551;30.73998625;17.69200704;16.43941286
1552;35.66175461;17.69200704;16.43941298
1553;35.66888848;17.69200705;17.51684264
1554;35.67602212;17.69200705;17.51684091
1555;35.6724584;17.69200704;17.51683927
1556;28.99054414;17.69200704;17.516839
1557;17.69200894;17.69200704;17.51683888
1558;17.34340595;17.69200702;17.34340309
1559;15.94461864;17.69200701;15.94461789
1560;15.17080371;17.692007;15.02058426
1561;15.17079518;17.69200699;15.02057973
1562;15.47570227;17.69200699;15.02057936
1563;15.475708;17.69200699;15.02057925
1564;15.47570956;17.69200699;15.02057917
1565;15.47571305;17.69200699;15.02057925
1566;15.94464157;17.69200701;15.78678769
1567;17.69200746;17.69200704;17.51683533
1568;30.73998493;17.69200704;17.51683848
1569;30.73998503;17.69200704;10.91266231
1570;30.73998479;17.69200704;10.9126617
1571;30.73998435;17.69200704;10.91266143
1572;30.73998458;17.69200704;10.91266102
1573;30.73998532;17.69200704;10.03965178
1574;30.68464607;17.69200704;10.03965149
1575;30.7953236;17.69200704;10.24144388
1576;30.7399857;17.69200704;10.24144376
1577;30.85066038;17.69200704;10.91266378
1578;30.79532485;17.69200704;10.91266233
1579;30.57396811;17.69200704;10.91266078
1580;30.73998648;17.69200704;10.91266061
1581;18.0476133;17.69200703;7.42846E-06
1582;18.04761283;17.69200703;6.30305E-06
1583;17.69200243;17.69200701;5.54069E-06
1584;17.69200388;17.69200701;5.27531E-06
1585;17.69200487;17.692007;4.95682E-06
1586;17.69200583;17.69200701;4.85749E-06
1587;17.69200666;17.69200701;4.82329E-06
1588;17.69200666;17.69200701;4.79656E-06
1589;17.69200721;17.69200701;4.86532E-06
1590;18.04761287;17.69200703;4.9672E-06
1591;30.32099572;17.69200704;5.04856E-06
1592;36.67076559;17.69200704;5.11822E-06
1593;33.49588148;17.69200704;4.87846E-06
1594;32.83587908;17.69200704;4.29058E-06
1595;33.49588087;17.69200704;4.12194E-06
1596;33.49588033;17.69200704;2.68375E-06
1597;35.20404018;17.69200704;2.6065E-06
1598;35.20404353;17.69200704;2.60104E-06
1599;35.20404078;17.69200704;3.63778E-06
1600;35.20404175;17.69200704;3.83616E-06
1601;35.20404327;17.69200705;17.51683942
1602;21.97789302;17.69200704;17.516839
1603;30.57396187;17.69200704;17.51683887
1604;17.69200737;17.69200704;17.51683586
1605;17.69200322;17.69200703;9.18423E-05
1606;17.34340518;17.69200702;9.08609E-05
1607;15.94463837;17.692007;8.42794E-05
1608;17.34340352;17.692007;8.3611E-05
1609;15.9446374;17.69200698;8.03928E-05
1610;17.34340284;17.69200698;8.1425E-05
1611;15.94463746;17.69200698;8.30551E-05
1612;15.9446006;17.69200699;8.35326E-05
1613;15.63047226;17.69200699;8.36632E-05
1614;15.78676809;17.692007;8.43193E-05
1615;17.34340693;17.69200702;9.16312E-05
1616;36.12119962;17.69200704;17.39094997
1617;36.1718182;17.69200704;9.06608E-05
1618;36.17181636;17.69200704;9.04828E-05
1619;36.17181625;17.69200704;9.07128E-05
1620;36.17181567;17.69200704;1.15945E-05
1621;36.17181557;17.69200704;5.38756E-06
1622;36.17181575;17.69200704;1.16304E-05
1623;36.17181553;17.69200704;9.09687E-05
1624;36.17181469;17.69200704;9.15714E-05
1625;18.04761529;17.69200705;17.86892693
1626;17.86893665;17.69200705;17.8689268
1627;17.86892699;17.69200705;17.86892669
1628;17.34340714;17.69200703;17.51683897
1629;17.34340604;17.69200703;17.51683927
1630;17.34340527;17.69200703;17.51683923
1631;17.34340723;17.69200703;17.51684126
1632;17.34344864;17.69200703;17.51688298
1633;17.34340651;17.69200703;17.51684065
1634;17.34340719;17.69200703;17.51684196
1635;17.34340702;17.69200703;17.51684384
1636;17.69181459;17.69200703;17.86892583
1637;17.69199025;17.69200703;17.8689267
1638;17.69200349;17.69200704;17.86892888
1639;25.72759553;17.69200704;26.24471899
1640;36.29502071;17.69200704;37.02455011
1641;44.9182499;17.69200705;45.82110663
1642;58.31023582;17.69200705;60.07709309
1643;58.31023611;17.69200705;103.7083606
1644;58.31023551;17.69200705;103.7291076
1645;58.31024092;17.69200705;103.7498575
1646;58.31024126;17.69200705;106.1170205
1647;58.31024116;17.69200705;104.5832676
1648;58.31024126;17.69200705;104.2491224
1649;58.31024124;17.69200705;113.3142533
1650;58.31024127;17.69200705;113.3142535
1651;58.31024064;17.69200705;113.3142532
1652;58.31024077;17.69200705;113.3142531
1653;58.31024108;17.69200705;113.3142528
1654;58.31023843;17.69200705;113.3142524
1655;51.61423597;17.69200705;113.3142528
1656;57.16129966;17.69200705;113.3142515
1657;73.38996758;17.69200705;113.3142529
1658;73.38996379;17.69200705;113.3142529
1659;72.75166578;17.69200705;104.5832714
1660;69.76237787;17.69200705;104.583271
1661;71.25701983;17.69200705;104.5832712
1662;73.38996453;17.69200705;113.314253
1663;74.86509835;17.69200705;113.3142531
1664;74.86509917;17.69200705;113.314253
1665;74.86509883;17.69200705;105.4824615
1666;74.86510124;17.69200705;104.2491133
1667;80.59864695;17.69200705;104.2491135
1668;81.3163865;17.69200705;104.2491141
1669;79.71417959;17.69200705;104.2491139
1670;81.31626581;17.69200705;104.2699593
1671;79.7141353;17.69200705;104.2908175
1672;79.71413511;17.69200705;105.4824719
1673;79.71413471;17.69200705;113.6775206
1674;79.12124119;17.69200705;113.6774694
1675;75.18021714;17.69200705;113.6774689
1676;74.86509794;17.69200705;113.6774657
1677;74.86509696;17.69200705;113.6774652
1678;73.38996048;17.69200705;104.5832688
1679;71.25702263;17.69200705;104.5832684
1680;73.38996537;17.69200705;104.5832683
1681;73.38996628;17.69200705;104.5832682
1682;74.86130459;17.69200705;104.5832687
1683;74.86509846;17.69200705;104.5832696
1684;74.86509897;17.69200705;104.5832698
1685;74.86509912;17.69200705;104.5832707
1686;74.86509905;17.69200705;104.5832727
1687;74.86509923;17.69200705;104.6251162
1688;75.37595796;17.69200705;113.6774657
1689;79.35898709;17.69200705;113.6774692
1690;79.71413358;17.69200705;107.602656
1691;79.39073537;17.69200705;104.5832707
1692;79.40661918;17.69200705;98.9944401
1693;79.42249844;17.69200705;97.94030466
1694;79.43838995;17.69200705;104.5832689
1695;79.71413273;17.69200705;107.6026586
1696;79.71413385;17.69200705;107.6026589
1697;79.71413397;17.69200705;172.2079216
1698;79.7141331;17.69200705;172.2079223
1699;79.71412756;17.69200705;172.2079223
1700;79.53378206;17.69200705;172.2079222
1701;79.54969013;17.69200705;172.2079218
1702;75.58734325;17.69200705;172.2079217
1703;75.60245042;17.69200705;172.2079214
1704;79.5974394;17.69200705;172.2079206
1705;79.61336508;17.69200705;172.2079184
1706;79.87373072;17.69200705;172.2079206
1707;81.20260161;17.69200705;172.2079189
1708;81.31638103;17.69200705;172.2079209
1709;81.31638628;17.69200705;172.2079214
1710;81.31638758;17.69200705;172.207922
1711;81.31638811;17.69200705;175.6692982
1712;81.31638876;17.69200705;175.6693
1713;81.31638897;17.69200705;175.669299
1714;81.31638937;17.69200705;172.2079219
1715;81.33263973;17.69200705;158.4312878
1716;81.34890921;17.69200705;158.4312876
1717;81.75762037;17.69200705;158.4312684
1718;81.31639644;17.69200705;100.0120778
1719;81.31639033;17.69200705;158.4312891
1720;81.31638908;17.69200705;158.4312882
1721;81.31638847;17.69200705;173.9300039
1722;81.31638725;17.69200705;172.2079217
1723;81.31637919;17.69200705;172.2079206
1724;79.71413995;17.69200705;170.5028975
1725;79.71413485;17.69200705;170.5028961
1726;79.71413308;17.69200705;170.5028956
1727;74.86509787;17.69200705;78.72658074
1728;73.38996457;17.69200705;74.86510313
1729;73.38996196;17.69200705;74.86509973
1730;73.38996284;17.69200705;74.86510017
1731;73.38996264;17.69200705;74.86509912
1732;73.38996184;17.69200705;74.86509765
1733;73.38996045;17.69200705;74.86509779
1734;73.389992;17.69200705;74.86513106
1735;77.68270392;17.69200705;79.24412612
1736;79.71413419;17.69200705;81.37510435
1737;78.28848317;17.69200705;78.28848382
1738;78.28848039;17.69200705;78.28848096
1739;74.0660948;17.69200705;18.0476162
1740;73.38996403;17.69200705;18.04761753
1741;74.0012329;17.69200705;58.99081877
1742;73.99108085;17.69200705;58.99081863
1743;73.49657794;17.69200705;58.99081888
1744;73.96963484;17.69200705;58.99081936
1745;74.31685881;17.69200705;64.120401
1746;73.38996754;17.69200705;64.12040122
1747;73.49656402;17.69200705;64.12040112
1748;73.28335934;17.69200705;64.12040093
1749;73.38996222;17.69200705;64.12039778
1750;73.38996208;17.69200705;64.08196317
1751;73.38996172;17.69200705;64.00507756
1752;73.38996175;17.69200705;62.85697798
1753;73.3899623;17.69200704;62.85697871
1754;73.38996218;17.69200704;62.85698924
1755;73.38996196;17.69200704;64.05630471
1756;73.3899613;17.69200704;64.06912161
1757;73.38996124;17.69200704;64.08195939
1758;73.3899609;17.69200705;64.12040013
1759;73.38996965;17.69200705;64.12040096
1760;74.52549967;17.69200705;64.12040149
1761;74.5255041;17.69200705;64.1204028
1762;74.52549878;17.69200704;58.99081925
1763;73.81909593;17.69200704;58.99077016
1764;74.33526634;17.69200704;58.9908188
1765;74.52549882;17.69200705;58.99082023
1766;73.81909647;17.69200704;58.9908219
1767;74.52551546;17.69200705;64.21024188
1768;74.52551894;17.69200705;67.60324836
1769;74.29748248;17.69200705;72.82359924
1770;73.81909742;17.69200704;72.82359954
1771;74.08636628;17.69200704;72.82359953
1772;73.55183156;17.69200704;72.82359841
1773;72.10255813;17.69200704;71.38868849
1774;71.3886878;17.69200704;71.38868766
1775;70.68188487;17.69200704;71.38868702
1776;70.68187305;17.69200704;71.38868681
1777;69.02778134;17.69200704;69.71805974
1778;68.34433926;17.69200704;69.71805779
1779;67.95813401;17.69200704;68.63771805
1780;67.95812985;17.69200704;68.63770776
1781;66.99771633;17.69200704;66.99771694
1782;65.48799591;17.69200704;65.6775921
1783;71.38868629;17.69200704;71.38868627
1784;73.49656459;17.69200704;71.38868669
1785;74.52551811;17.69200704;18.24475586
1786;74.52552199;17.69200704;11.24332697
1787;74.52552301;17.69200704;11.24332478
1788;74.97133041;17.69200704;11.24332388
1789;74.52551745;17.69200704;11.24332247
1790;74.52551827;17.69200704;11.24332376
1791;73.38996756;17.69200704;11.24332281
1792;74.41742451;17.69200704;11.24332325
1793;73.05708227;17.69200704;12.22100161
1794;73.72286409;17.69200704;12.22100148
1795;73.05706455;17.69200704;12.2210004
1796;73.38996079;17.69200703;12.22095778
1797;51.66263717;17.69200703;11.9802003
1798;39.83579879;17.69200703;11.98020017
1799;17.69414835;17.69200703;11.98020021
1800;38.51172757;17.69200703;11.98020009
1801;38.51172518;17.69200702;11.98019998
1802;38.51173978;17.69200702;11.98020006
1803;38.51172421;17.69200702;11.98019998
1804;38.51172774;17.69200702;11.98019996
1805;39.28581328;17.69200702;11.98019995
1806;39.43590639;17.69200702;11.98020004
1807;40.07545133;17.69200703;11.98020065
1808;47.06940388;17.69200703;1.4968E-05
1809;72.48358824;17.69200703;1.37609E-05
1810;72.55369645;17.69200703;1.39594E-05
1811;72.55369638;17.69200704;11.24332036
1812;72.55369616;17.69200703;11.24332117
1813;72.55369581;17.69200703;11.24332153
1814;72.55369628;17.69200704;11.24332273
1815;72.55369556;17.69200704;11.24332488
1816;72.55369636;17.69200704;17.51683808
1817;72.55369329;17.69200704;17.79443007
1818;72.5536925;17.69200704;42.87108268
1819;69.99192717;17.69200704;42.87108281
1820;43.73280338;17.69200704;42.8710827
1821;44.61180513;17.69200704;42.87108285
1822;44.61174177;17.69200704;42.87108293
1823;43.29978712;17.69200704;42.87107677
1824;43.29979524;17.69200704;42.87108309
1825;43.29979287;17.69200704;42.87108311
1826;42.87109394;17.69200704;42.87108323
1827;42.87109341;17.69200704;42.87108396
1828;42.87108339;17.69200704;42.87108334
1829;42.87108323;17.69200704;42.8710835
1830;42.87111594;17.69200704;42.87111653
1831;44.17011753;17.69200704;43.73279106
1832;44.17011792;17.69200704;43.73279126
1833;49.79501301;17.69200704;43.70656013
1834;52.75829521;17.69200704;43.71530473
1835;52.76885025;17.69200704;43.72405042
1836;52.7794026;17.69200704;43.7327953
1837;59.87065541;17.69200704;43.74154365
1838;56.3250294;17.69200704;43.73280072
1839;56.3250303;17.69200704;43.75904363
1840;56.32503056;17.69200704;43.76779547
1841;68.86474686;17.69200704;43.7765539
1842;43.78531181;17.69200704;43.78531052
1843;42.70196823;17.69200704;43.12898475
1844;43.12898272;17.69200704;43.12898329
1845;42.27917473;17.69200704;42.27917529
1846;42.27917718;17.69200704;42.27917496
1847;41.4461115;17.69200704;41.44610955
1848;17.86892873;17.69200703;17.86892715
1849;17.86892726;17.69200703;17.86892616
1850;17.86325574;17.69200703;17.86325448
1851;17.69200818;17.69200703;17.51684164
1852;17.69200739;17.69200702;17.51683913
1853;17.69200858;17.69200702;17.51683913
1854;19.41658082;17.69200703;17.51684184
1855;19.4165832;17.69200703;17.86892565
1856;19.41659472;17.69200704;17.86892711
1857;19.41658922;17.69200704;17.86892669
1858;19.41658864;17.69200704;17.86892657
1859;19.41658835;17.69200704;17.86892604
1860;19.4165878;17.69200704;17.86892495
1861;17.69200857;17.69200704;17.5168408
1862;17.69200698;17.69200703;17.51683962
1863;17.69200546;17.69200703;17.51683891
1864;17.69200661;17.69200703;17.51683971
1865;17.69200681;17.69200704;17.5168408
1866;17.51683908;17.69200703;17.51683872
1867;17.34340606;17.69200702;17.34340628
1868;15.94459832;17.69200701;15.94459815
1869;12.10000281;17.69200701;12.09999919
1870;11.9802023;17.692007;11.9801995
1871;11.9801989;17.69200699;11.98019831
1872;11.98019868;17.69200699;11.98019797
1873;11.9801987;17.69200698;11.98019783
1874;11.9801977;17.69200697;11.98019685
1875;11.98019777;17.69200697;11.98019682
1876;11.98019889;17.69200697;11.9801976
1877;11.98020315;17.69200698;11.98020072
1878;13.15217509;17.692007;13.02195592
1879;17.51683934;17.69200703;17.5168383
1880;29.15433918;17.69200704;17.86892679
1881;29.01540127;17.69200703;13.02195396
1882;29.16620509;17.69200704;5.07898E-06
1883;28.86460275;17.69200703;4.56664E-06
1884;29.0154011;17.69200703;2.80213E-06
1885;30.73998487;17.69200703;3.53907E-06
1886;30.73998412;17.69200703;5.46466E-06
1887;30.73998371;17.69200704;5.99558E-06
1888;30.73792615;17.69200703;6.05857E-06
1889;30.74407302;17.69200704;19.04004154
1890;30.73795647;17.69200704;19.04004223
1891;30.73998568;17.69200704;19.04004278
1892;30.75637367;17.69200704;19.04004305
1893;30.15034867;17.69200704;19.04004294
1894;27.7383238;17.69200704;19.04004281
1895;27.08957199;17.69200704;19.04004293
1896;27.73831963;17.69200704;19.04004268
1897;27.73832377;17.69200704;19.04004281
1898;28.29586013;17.69200704;19.04004269
1899;28.29586845;17.69200704;19.0400416
1900;28.29581723;17.69200703;17.86892684
1901;28.29586086;17.69200703;17.51684153
1902;30.75637353;17.69200703;17.51684021
1903;37.88624046;17.69200704;17.86892622
1904;42.51298457;17.69200704;17.86892745
1905;40.19961825;17.69200704;17.8689275
1906;40.19961647;17.69200704;17.51683997
1907;37.9544996;17.69200704;17.51683988
1908;34.44738293;17.69200704;17.51684001
1909;32.73156818;17.69200704;17.51684028
1910;30.74001415;17.69200704;17.51684036
1911;30.73998532;17.69200704;17.5168405
1912;34.08467553;17.69200704;17.51684088
1913;34.48184993;17.69200704;19.04004133
1914;36.30394734;17.69200704;19.04004104
1915;34.49564903;17.69200704;17.86892709
1916;34.11272982;17.69200704;17.8689265
1917;18.04760418;17.69200704;17.86891876
1918;17.51683676;17.69200702;17.51683714
1919;17.34340791;17.69200701;17.34340908
1920;17.34340629;17.69200701;17.51683249
1921;17.34340605;17.69200701;17.5168371
1922;17.34340662;17.69200701;17.51683739
1923;17.34340927;17.69200701;17.51683709
1924;16.10408941;17.69200698;16.26512837
1925;17.3434049;17.692007;17.51683549
1926;17.51683826;17.69200702;17.51683875
1927;17.86892801;17.69200704;17.86892628
1928;33.41300118;17.69200704;33.08218095
1929;31.35790174;17.69200704;31.04742916
1930;30.74002298;17.69200704;30.43567372
1931;30.73996437;17.69200704;30.43567323
1932;30.7400226;17.69200704;30.74002161
1933;30.73997042;17.69200704;30.43561547
1934;36.65637916;17.69200704;36.65637827
1935;37.36325423;17.69200704;37.36325463
1936;37.38569042;17.69200704;37.38569317
1937;37.39317246;17.69200704;37.76710238
1938;37.39316821;17.69200704;37.76710013
1939;37.39317652;17.69200704;37.76710666
1940;37.39316926;17.69200704;37.76710007
1941;34.40171765;17.69200704;34.74573468
1942;34.40171473;17.69200704;34.74573188
1943;25.77547;17.69200704;26.03322496
1944;34.40171328;17.69200704;34.7457295
1945;34.74572929;17.69200703;34.7457319
1946;34.40171886;17.69200703;34.74573221
1947;34.74572702;17.69200703;34.74573357
1948;35.58752393;17.69200703;35.5875258
1949;34.75208599;17.69200703;34.75208734
1950;35.60176157;17.69200704;35.60177467
1951;44.75041118;17.69200704;44.75041173
1952;58.02975806;17.69200704;58.06459012
1953;57.48969375;17.69200704;58.06458993
1954;57.48969388;17.69200704;58.06459015
1955;58.06459047;17.69200704;58.06459199
1956;44.56494327;17.69200704;43.12898519
1957;53.41943369;17.69200704;43.73279144
1958;59.231758;17.69200704;60.42231264
1959;76.6037149;17.69200704;78.14344905
1960;78.14344736;17.69200704;79.71412954
1961;78.14344768;17.69200704;79.71413058
1962;78.1434491;17.69200704;79.71413248
1963;77.13512009;17.69200704;78.68553589
1964;77.13511983;17.69200704;78.68553571
1965;73.33700135;17.69200704;75.55918634
1966;74.07035406;17.69200704;75.5591891
1967;71.8919756;17.69200704;74.07037525
1968;73.33700185;17.69200704;75.55918602
1969;73.33700089;17.69200704;75.55918477
1970;73.33700216;17.69200704;75.55918605
1971;73.3370032;17.69200704;75.55918724
1972;73.33700399;17.69200704;75.5591879
1973;73.4103768;17.69200704;75.55918854
1974;74.18897399;17.69200704;75.6801728
